,roomTempC,pulseVoltage,numTxCycles,numTxElements,txFrequencyHz,elevAperIndex,isTxAperModulationEn,pulseRepetRate,scanRange,probePitchCm,probeRadiusCm,probeElevAperCm0,probeNumElements,probeElevFocusRangCm,volt2,temperatureC,normal_Temp,volt_norm,probeDescription_Convex,probeDescription_Linear,probeDescription_Phase,txpgWaveformStyle_0,txpgWaveformStyle_1,txpgWaveformStyle_2,txpgWaveformStyle_3,txpgWaveformStyle_4,probeId_10136142,probeId_10136143,probeId_11014154,probeId_11014543,probeId_11014552,probeId_112,probeId_11268276,probeId_11268277,probeId_11268278,probeId_11268279,probeId_11268679,probeId_11284920,probeId_11284921,probeId_11284922,probeId_11284923,probeId_11284924,probeId_11319682,probeId_11319697,probeId_11361589,probeId_11370778,probeId_11370949,probeId_11503481,probeId_11503732,probeId_11575443,probeId_11575444,probeId_11575446,probeId_11711157,probeId_11712408,probeId_128,probeId_140,probeId_142,probeId_143,probeId_146,probeId_147,probeId_148,probeId_149,probeId_1490,probeId_150,probeId_151,probeId_154,probeId_157,probeId_162,probeId_167,probeId_187,probeId_231,probeId_244,probeId_554,probeId_656
228,23.200000762939453,61.599998474121094,2.0,32,2500000.0,0,1,2323.419921875,0.30825498700141907,0.03739999979734421,4.380000114440918,1.2000000476837158,128.0,6.5,3794.559812011721,36.70000076293945,7.897840682480366,0.0020813588594597097,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232,23.899999618530273,61.599998474121094,2.0,64,2500000.0,0,1,1638.27001953125,0.30825498700141907,0.03739999979734421,4.380000114440918,1.2000000476837158,128.0,6.5,3794.559812011721,39.70000076293945,12.116439991466917,0.003193108184277974,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,24.399999618530273,61.599998474121094,2.0,96,2500000.0,0,1,1284.68994140625,0.30825498700141907,0.03739999979734421,4.380000114440918,1.2000000476837158,128.0,6.5,3794.559812011721,40.20000076293945,15.645798829457496,0.004123218398068347,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
244,24.0,61.599998474121094,4.0,32,2666700.0,0,0,832.780029296875,0.30825498700141907,0.03739999979734421,4.380000114440918,1.2000000476837158,128.0,6.5,3794.559812011721,44.29999923706055,13.29882972651959,0.0035047094749757267,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,24.100000381469727,61.599998474121094,4.0,64,2666700.0,0,0,617.8900146484375,0.30825498700141907,0.03739999979734421,4.380000114440918,1.2000000476837158,128.0,6.5,3794.559812011721,45.900001525878906,18.571266907426377,0.0048941821522061205,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,23.5,61.599998474121094,4.0,96,2666700.0,0,0,510.6199951171875,0.30825498700141907,0.03739999979734421,4.380000114440918,1.2000000476837158,128.0,6.5,3794.559812011721,44.900001525878906,21.983080350963508,0.005793315019406421,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
256,23.799999237060547,61.599998474121094,4.0,128,2666700.0,0,0,389.5299987792969,0.30825498700141907,0.03739999979734421,4.380000114440918,1.2000000476837158,128.0,6.5,3794.559812011721,42.29999923706055,27.14810115371065,0.007154479702170732,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260,23.799999237060547,34.89980697631836,2.0,128,4000000.0,0,1,4518.830078125,0.0,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,1217.9965269842796,30.799999237060547,3.4079616520832317,0.0027980060505765443,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
265,23.299999237060547,34.89980697631836,2.0,128,4000000.0,0,0,3912.5,0.0,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,1217.9965269842796,37.099998474121094,4.741213862507488,0.0038926333182957274,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,23.100000381469727,34.89980697631836,2.0,128,5333300.0,0,0,2482.659912109375,0.0,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,1217.9965269842796,38.599998474121094,7.773919876388721,0.006382546833394261,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,23.0,34.89980697631836,2.0,128,7272700.0,0,0,1879.5,0.0,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,1217.9965269842796,39.099998474121094,10.401702174546713,0.00854000971603835,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
280,23.5,34.89980697631836,2.0,128,8888900.0,0,0,2340.0,0.0,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,1217.9965269842796,39.400001525878906,8.41880374484592,0.006912009647261154,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285,23.299999237060547,34.89980697631836,4.0,128,4000000.0,0,0,2554.0,0.0,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,1217.9965269842796,37.29999923706055,3.6511353990858018,0.0029976566584519714,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,23.299999237060547,34.89980697631836,4.0,128,5000000.0,0,0,1255.3299560546875,0.0,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,1217.9965269842796,35.79999923706055,7.129599485854408,0.005853546646398958,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
291,24.200000762939453,34.89980697631836,2.0,64,4210500.0,0,0,2749.0,0.0,0.01600000075995922,1.0839999914169312,1.0,192.0,2.0999999046325684,1217.9965269842796,37.29999923706055,6.784285055849499,0.005570036453755063,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,22.700000762939453,34.89980697631836,4.0,128,6153800.0,0,0,859.8300170898438,0.0,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,1217.9965269842796,34.0,9.885674878819488,0.008116340777502956,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,24.200000762939453,34.89980697631836,2.0,64,5714300.0,0,0,2677.659912109375,0.0,0.01600000075995922,1.0839999914169312,1.0,192.0,2.0999999046325684,1217.9965269842796,38.79999923706055,7.245132038910637,0.005948401229722183,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,24.299999237060547,34.89980697631836,2.0,64,7272700.0,0,0,4018.330078125,0.0,0.01600000075995922,1.0839999914169312,1.0,192.0,2.0999999046325684,1217.9965269842796,38.29999923706055,4.765661169245182,0.003912705055937069,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315,24.200000762939453,34.89980697631836,2.0,64,2500000.0,0,0,6137.330078125,0.0,0.01600000075995922,1.0839999914169312,1.0,192.0,2.0999999046325684,1217.9965269842796,37.099998474121094,3.022486814450056,0.0024815233438584892,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
320,24.200000762939453,34.89980697631836,2.0,64,2857100.0,0,0,7941.669921875,0.0,0.01600000075995922,1.0839999914169312,1.0,192.0,2.0999999046325684,1217.9965269842796,37.0,2.3294848793756233,0.001912554615523702,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
325,24.299999237060547,34.89980697631836,2.0,64,3636400.0,0,0,5299.16015625,0.0,0.01600000075995922,1.0839999914169312,1.0,192.0,2.0999999046325684,1217.9965269842796,37.599998474121094,3.547731844806997,0.0029127602305985775,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
330,24.299999237060547,34.89980697631836,4.0,64,4000000.0,0,0,1842.6700439453125,0.0,0.01600000075995922,1.0839999914169312,1.0,192.0,2.0999999046325684,1217.9965269842796,37.5,5.087725841533372,0.004177126723119989,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,24.299999237060547,34.89980697631836,4.0,64,5333300.0,0,0,1500.6700439453125,0.0,0.01600000075995922,1.0839999914169312,1.0,192.0,2.0999999046325684,1217.9965269842796,39.5,6.580393897940609,0.005402637653026362,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
340,22.200000762939453,61.599998474121094,4.0,32,5000000.0,0,0,2281.02001953125,0.07023820281028748,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,3794.559812011721,45.0,4.932004061197094,0.001299756574025999,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
342,22.299999237060547,61.599998474121094,4.0,64,5000000.0,0,0,1550.8699951171875,0.07023820281028748,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,3794.559812011721,46.29999923706055,7.463552616085336,0.001966908676062867,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344,22.200000762939453,61.599998474121094,4.0,96,5000000.0,0,0,1053.9599609375,0.07023820281028748,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,3794.559812011721,43.29999923706055,10.270788464901713,0.0027067140785050794,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
349,22.600000381469727,61.599998474121094,2.0,32,5333300.0,0,1,5980.85986328125,0.07023820281028748,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,3794.559812011721,40.5,3.3858007816438525,0.0008922776156870851,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
354,22.399999618530273,61.599998474121094,2.0,64,5333300.0,0,1,5020.080078125,0.07023820281028748,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,3794.559812011721,47.70000076293945,4.750920306111472,0.001252034634181383,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
357,22.399999618530273,61.599998474121094,2.0,96,5333300.0,0,1,3205.1298828125,0.07023820281028748,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,3794.559812011721,43.70000076293945,6.817196550642236,0.001796571114536744,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
359,22.600000381469727,61.599998474121094,2.0,128,5333300.0,0,1,2049.179931640625,0.07023820281028748,0.010200000368058681,0.0,0.800000011920929,128.0,3.5,3794.559812011721,38.599998474121094,9.418401448821763,0.0024820801134844968,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
366,24.399999618530273,34.89980697631836,2.5,128,3076900.0,0,1,3267.340087890625,0.0,0.03139999881386757,6.177999973297119,1.2000000476837158,192.0,7.0,1217.9965269842796,40.099998474121094,4.909191868056736,0.00403054668818452,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370,24.299999237060547,34.89980697631836,2.0,128,2857100.0,0,1,4697.18017578125,0.0,0.03139999881386757,6.177999973297119,1.2000000476837158,192.0,7.0,1217.9965269842796,37.900001525878906,4.034335506363162,0.0033122717651355273,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
375,24.200000762939453,61.599998474121094,2.5,32,2222200.0,0,1,2323.419921875,0.33065199851989746,0.03139999881386757,6.177999973297119,1.2000000476837158,192.0,7.0,3794.559812011721,38.5,6.6281604349730285,0.001746753447920761,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379,24.200000762939453,61.599998474121094,2.5,64,2222200.0,0,1,1638.27001953125,0.33065199851989746,0.03139999881386757,6.177999973297119,1.2000000476837158,192.0,7.0,3794.559812011721,39.29999923706055,9.595487622560597,0.0025287485500125667,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
