,pulseVoltage,numTxCycles,numTxElements,txFrequencyHz,elevAperIndex,isTxAperModulationEn,txpgWaveformStyle,scanRange,pulseRepetRate,probePitchCm,probeRadiusCm,probeElevAperCm0,probeElevAperCm1,probeNumElements,probeElevFocusRangCm,probeType_C,probeType_L,probeType_P,roomTempC,energy,temperatureC,temperature_est
304,61.599998474121094,1.0,50.0,8000000.0,0.0,1.0,2.0,5.099699974060059,8333.330078125,0.02669999934732914,0.0,0.699999988079071,0.0,192.0,2.5,0.0,1.0,0.0,21.299999237060547,2407.173114756503,7.600000381469727,6.886107457957801
305,45.0,3.0,32.0,6153800.0,0.0,0.0,2.0,0.056794699281454086,2637.1298828125,0.010999999940395355,0.0,0.25,0.0,64.0,1.2999999523162842,0.0,0.0,1.0,22.0,4982.259384387106,23.0,21.616368281551136
306,61.599998474121094,4.0,53.0,6153800.0,0.0,0.0,4.0,0.21690799295902252,2561.47998046875,0.020500000566244125,1.0,0.6000000238418579,0.0,128.0,2.0,1.0,0.0,0.0,22.799999237060547,10809.582171468037,16.5,15.963634009350766
307,61.599998474121094,1.0,20.0,8000000.0,0.0,1.0,2.0,0.20799599587917328,4058.43994140625,0.029999999329447746,0.0,0.5,0.0,128.0,2.0,0.0,1.0,0.0,22.5,4712.956143209652,4.299999237060547,5.829968232457705
308,34.899810791015625,1.0,45.0,8000000.0,0.0,0.0,1.0,0.0,20598.0,0.017999999225139618,1.0839999914169312,0.550000011920929,0.0,192.0,4.0,1.0,0.0,0.0,21.299999237060547,105720.55853357758,25.900001525878906,24.845170744324474
309,40.04999923706055,4.0,64.0,5000000.0,0.0,0.0,4.0,0.0,5087.10986328125,0.014600000344216824,0.0,0.2199999988079071,0.0,128.0,0.699999988079071,0.0,0.0,1.0,23.5,81911.6785206989,11.560001373291016,10.979212974983444
310,24.0,2.5,64.0,1818200.0,0.0,0.0,1.0,0.0,3266.0400390625,0.026000000536441803,0.0,1.350000023841858,0.0,64.0,6.199999809265137,0.0,0.0,1.0,22.5,102786.37545690167,4.600000381469727,6.138354241950058
311,61.599998474121094,2.0,30.0,5000000.0,0.0,1.0,2.0,2.34335994720459,5896.22998046875,0.019999999552965164,1.0,0.800000011920929,0.0,128.0,1.7000000476837158,1.0,0.0,0.0,21.799999237060547,3027.499097267913,20.799999237060547,17.26109523246707
312,44.22602081298828,2.5,64.0,4210500.0,0.0,0.0,1.0,0.0,4827.7001953125,0.01600000075995922,1.4600000381469727,0.5,0.0,160.0,1.899999976158142,1.0,0.0,0.0,21.600000381469727,109939.31006681792,23.499998092651367,23.544560040729362
313,56.044471740722656,1.0,88.0,4705900.0,0.0,0.0,1.0,0.0,5872.56982421875,0.01810000091791153,0.0,0.25999999046325684,0.0,192.0,1.5,0.0,1.0,0.0,22.399999618530273,87400.55191648188,14.899999618530273,14.678002159459222
314,90.0,1.0,64.0,4000000.0,0.0,0.0,3.0,0.0,2917.889892578125,0.029999999329447746,0.0,0.5,0.0,128.0,1.7999999523162842,0.0,1.0,0.0,22.399999618530273,150630.3797297789,9.5,9.32303329925589
315,34.89980697631836,1.5,64.0,3636400.0,0.0,0.0,1.0,0.0,3702.97998046875,0.019929999485611916,1.2425999641418457,0.5950000286102295,0.0,128.0,3.5,1.0,0.0,0.0,20.600000381469727,71654.99344363486,15.899999618530273,17.513584443099983
316,61.599998474121094,1.0,51.0,3333300.0,0.0,0.0,0.0,0.270363986492157,2653.929931640625,0.020899999886751175,1.0182000398635864,0.6000000238418579,0.0,128.0,3.0,1.0,0.0,0.0,23.100000381469727,4880.730981983384,6.299999237060547,6.394169381816228
317,36.0,4.0,64.0,3333300.0,0.0,0.0,4.0,0.0,2133.39990234375,0.026000000536441803,0.0,1.350000023841858,0.0,64.0,6.199999809265137,0.0,0.0,1.0,22.899999618530273,157620.31293573114,7.899999618530273,9.236311311166888
318,71.0199966430664,3.0,12.0,2500000.0,0.0,1.0,2.0,0.0,2304.080078125,0.04809999838471413,6.230000019073486,1.399999976158142,0.0,128.0,4.880000114440918,1.0,0.0,0.0,23.399999618530273,167848.408336217,10.19999885559082,11.368961704524501
319,90.0,4.0,64.0,3333300.0,0.0,0.0,4.0,0.0,1013.25,0.04769999906420708,6.25,1.399999976158142,0.0,128.0,5.0,1.0,0.0,0.0,24.299999237060547,374579.4931838882,19.700000762939453,19.329072834757113
320,61.599998474121094,2.0,53.0,6666700.0,0.0,0.0,2.0,0.270363986492157,1596.4200439453125,0.020899999886751175,1.0182000398635864,0.6000000238418579,0.0,128.0,3.0,1.0,0.0,0.0,24.100000381469727,5457.34707722611,13.399999618530273,14.834813634579774
321,61.599998474121094,4.0,32.0,2666700.0,0.0,0.0,1.0,5.240330219268799,2083.330078125,0.03739999979734421,4.380000114440918,1.2000000476837158,0.0,128.0,6.5,1.0,0.0,0.0,24.0,2943.8239372530984,22.099998474121094,20.989134405075557
322,90.0,4.0,64.0,5000000.0,0.0,0.0,4.0,0.0,1921.780029296875,0.01600000075995922,1.4600000381469727,0.5,0.0,160.0,1.899999976158142,1.0,0.0,0.0,21.299999237060547,178549.78595400194,22.900001525878906,23.58887007954827
323,61.599998474121094,1.0,39.0,8000000.0,0.0,1.0,2.0,2.5806899070739746,5341.8798828125,0.029999999329447746,0.0,0.5,0.0,128.0,2.0,0.0,1.0,0.0,22.299999237060547,2143.570526932733,5.600000381469727,7.2539787722040465
324,56.044471740722656,3.0,128.0,2666700.0,0.0,0.0,1.0,0.0,1450.0899658203125,0.03139999881386757,6.177999973297119,1.2000000476837158,0.0,192.0,7.0,1.0,0.0,0.0,24.5,256715.04011174085,27.599998474121094,26.9656993903811
325,63.52000045776367,4.0,64.0,6153800.0,0.0,0.0,4.0,0.0,1870.1800537109375,0.014600000344216824,0.0,0.2199999988079071,0.0,128.0,0.699999988079071,0.0,0.0,1.0,23.200000762939453,78769.83900368222,12.040000915527344,11.777875620888077
326,45.900001525878906,4.0,13.0,3333300.0,0.0,0.0,2.0,0.15210600197315216,2133.110107421875,0.04490000009536743,4.619999885559082,1.2000000476837158,0.0,128.0,5.5,1.0,0.0,0.0,23.399999618530273,9098.328967845986,8.100000381469727,9.571210447427829
327,34.89980697631836,1.0,88.0,5333300.0,0.0,0.0,3.0,0.0,16555.19921875,0.01810000091791153,0.0,0.25999999046325684,0.0,192.0,1.5,0.0,1.0,0.0,22.200000762939453,91381.3418840144,12.39999771118164,12.08675617533526
328,47.31999969482422,1.5,80.0,4705900.0,0.0,1.0,2.0,5.099999904632568,2115.06005859375,0.019999999552965164,0.0,0.4000000059604645,0.0,256.0,2.0,0.0,1.0,0.0,22.0,944.1839551906073,4.799999237060547,5.316447761971157
329,56.044471740722656,1.5,128.0,1818200.0,0.0,1.0,1.0,0.0,3060.9599609375,0.04809999838471413,6.230000019073486,1.399999976158142,0.0,128.0,4.880000114440918,1.0,0.0,0.0,23.299999237060547,352572.7668154437,18.0,18.115838280280222
330,61.599998474121094,4.0,16.0,5000000.0,0.0,0.0,4.0,0.27359500527381897,10000.0,0.01600000075995922,1.4600000381469727,0.5,0.0,160.0,1.899999976158142,1.0,0.0,0.0,21.399999618530273,8426.779108060315,16.19999885559082,25.0392065271751
331,61.599998474121094,2.0,128.0,5333300.0,0.0,1.0,1.0,0.07023820281028748,2049.179931640625,0.010200000368058681,0.0,0.800000011920929,0.0,128.0,3.5,0.0,0.0,1.0,22.600000381469727,15207.195394960749,15.999998092651367,16.75506546318102
